,date,temperature_2m_max,dew_point_2m_mean,et0_fao_evapotranspiration,soil_moisture_0_to_100cm_mean,wet_bulb_temperature_2m_mean
1539,2022-03-20,10.4,0.13333333,1.9674548,0.37860754,3.2968733
1540,2022-03-21,15.6,2.9833333,2.1879997,0.3787013,4.9337196
1541,2022-03-22,18.2,6.179167,2.5398107,0.36301413,8.104249
1542,2022-03-23,18.4,4.6041665,2.5318232,0.3541404,7.2856846
1543,2022-03-24,17.15,3.9187498,2.5043035,0.35053214,6.6522317
1544,2022-03-25,16.2,3.1854165,2.6164968,0.34117672,5.640206
1545,2022-03-26,16.8,3.0541668,2.830674,0.33176628,5.9044156
1546,2022-03-27,12.35,6.1395836,1.2091973,0.32776377,6.813373
1547,2022-03-28,16.0,5.329166,2.1097178,0.32752505,6.6182475
1548,2022-03-29,12.5,6.4249997,1.6146194,0.32481208,7.506212
1549,2022-03-30,11.05,4.4833336,1.5666604,0.3279834,5.7645164
1550,2022-03-31,7.35,-3.3895836,2.320167,0.32905337,0.49605826
1551,2022-04-01,7.3,-3.5541668,2.350185,0.3243104,0.31337848
1552,2022-04-02,8.45,-0.97916675,1.8248674,0.32303455,0.96734214
1553,2022-04-03,9.2,-2.0770833,1.9248208,0.32193545,0.8347938
1554,2022-04-04,14.7,6.00625,1.3590355,0.32401457,7.175986
1555,2022-04-05,14.0,6.7687497,1.9599117,0.32673335,8.435539
1556,2022-04-06,13.55,6.608334,1.92341,0.3243371,8.092175
1557,2022-04-07,12.5,2.5666668,2.8130953,0.3276933,5.501283
1558,2022-04-08,10.7,1.13125,1.9157386,0.32831588,3.3776894
1559,2022-04-09,10.65,0.45416665,2.3230472,0.32751042,3.2732306
1560,2022-04-10,13.4,1.1562499,2.587716,0.32158753,4.1572804
1561,2022-04-11,16.1,3.5208333,3.1116455,0.3170596,6.80138
1562,2022-04-12,18.5,9.089583,2.2067099,0.31824577,10.402757
1563,2022-04-13,17.45,8.985415,2.609619,0.3174663,10.433301
1564,2022-04-14,18.0,8.533334,2.4799511,0.31503502,9.996889
1565,2022-04-15,20.75,8.835417,3.201064,0.30973288,10.73356
1566,2022-04-16,17.75,7.577083,3.2400477,0.30435333,9.335814
1567,2022-04-17,18.05,4.35,3.5023746,0.29914296,7.7731056
1568,2022-04-18,16.05,4.8791666,2.8000376,0.29159287,7.544554
1569,2022-04-19,15.85,5.0895834,2.6330454,0.28671753,7.621986
1570,2022-04-20,17.3,3.916667,3.6402066,0.2831558,7.326063
1571,2022-04-21,17.45,4.9708333,3.832869,0.27750954,7.9415126
1572,2022-04-22,15.35,5.5604167,2.7278538,0.2734862,8.13243
1573,2022-04-23,16.4,7.025,3.294488,0.2713375,9.294074
1574,2022-04-24,17.6,4.7999997,3.7548423,0.26832995,8.21818
1575,2022-04-25,13.7,4.4583335,2.6519344,0.26435426,6.6512628
1576,2022-04-26,14.8,2.6166666,3.101941,0.2621846,6.1696644
1577,2022-04-27,11.85,2.8020833,2.2559168,0.26107883,5.4546027
1578,2022-04-28,14.0,4.2541666,2.7613168,0.26048088,6.488905
1579,2022-04-29,11.5,2.7791665,2.2271953,0.26195297,5.3121467
1580,2022-04-30,16.25,3.5770836,3.1834831,0.2619037,6.67646
1581,2022-05-01,13.6,6.1666675,1.6553515,0.26015207,8.12713
1582,2022-05-02,15.7,7.1916656,2.1397574,0.2621113,9.101468
1583,2022-05-03,14.3,8.035418,1.7777826,0.26206085,9.571519
1584,2022-05-04,18.15,9.237499,2.3388274,0.26272038,10.430798
1585,2022-05-05,18.95,7.99375,3.1974633,0.26667246,10.062787
1586,2022-05-06,21.0,9.71875,3.9301043,0.26311252,11.675866
1587,2022-05-07,18.0,10.462499,2.5716095,0.2622584,11.737779
1588,2022-05-08,16.95,6.9583344,3.7346833,0.26056087,9.145484
1589,2022-05-09,20.9,8.129167,4.218467,0.2577379,10.581389
1590,2022-05-10,18.6,10.179168,2.670981,0.25718126,12.168052
1591,2022-05-11,16.55,10.039583,1.6170852,0.26080334,11.048087
1592,2022-05-12,17.35,6.7291665,3.5014374,0.2600663,9.236005
1593,2022-05-13,19.45,8.0125,4.1279626,0.25859168,10.580166
1594,2022-05-14,20.9,8.881249,4.2591047,0.25670922,11.060306
1595,2022-05-15,21.65,11.641666,2.2894485,0.26130083,12.799438
1596,2022-05-16,19.25,11.916668,3.188614,0.26265547,13.4374075
1597,2022-05-17,24.05,12.106248,4.4695706,0.26293665,14.354449
1598,2022-05-18,21.3,10.141666,4.223694,0.25999206,12.72559
1599,2022-05-19,21.45,10.714583,4.034702,0.26414418,13.073735
1600,2022-05-20,17.0,9.056251,2.2493718,0.26546207,10.716424
1601,2022-05-21,19.35,8.085417,3.6057112,0.26770875,10.605768
1602,2022-05-22,21.7,9.454167,4.073658,0.2638775,11.869118
1603,2022-05-23,17.75,9.537499,2.3791256,0.26032498,11.228877
1604,2022-05-24,15.95,7.9187493,3.0946074,0.26178414,9.79228
1605,2022-05-25,17.8,9.022916,2.1865623,0.26152,10.611367
1606,2022-05-26,20.15,10.966667,3.3485904,0.26097497,12.679665
1607,2022-05-27,18.75,7.8541675,4.6467996,0.25806463,11.022584
1608,2022-05-28,16.55,5.71875,3.375745,0.25402877,8.711051
1609,2022-05-29,14.85,5.0645833,3.3505871,0.25190166,7.6744227
1610,2022-05-30,14.25,6.670833,2.5571902,0.25403377,8.392765
1611,2022-05-31,15.6,7.516666,2.4174669,0.25678796,9.00802
1612,2022-06-01,17.25,7.104166,3.039495,0.25754458,9.224814
1613,2022-06-02,18.8,8.025001,4.0029187,0.25514624,10.477851
1614,2022-06-03,21.9,9.181251,4.862713,0.25058168,12.068897
1615,2022-06-04,19.8,9.397918,3.7926943,0.25020543,11.470832
1616,2022-06-05,16.45,11.245834,1.7466267,0.2580996,12.092434
1617,2022-06-06,16.85,11.027083,2.039042,0.26787546,12.1186905
1618,2022-06-07,19.8,11.802083,3.4739645,0.2686917,13.089234
1619,2022-06-08,20.55,11.516667,4.08291,0.27571377,13.459514
1620,2022-06-09,19.5,10.910417,3.0119147,0.26528963,12.578921
1621,2022-06-10,22.25,11.804168,4.3937387,0.2629738,14.007858
1622,2022-06-11,21.45,10.329167,4.159791,0.25893876,12.752781
1623,2022-06-12,20.05,9.025001,4.020421,0.25363788,11.65791
1624,2022-06-13,19.25,8.035417,3.8421912,0.24865754,11.022422
1625,2022-06-14,22.65,9.866667,5.0062475,0.24324585,12.5695915
1626,2022-06-15,26.05,10.660417,5.1589694,0.23720749,13.797633
1627,2022-06-16,27.1,10.747917,5.591565,0.22868787,14.444917
1628,2022-06-17,30.15,12.441666,6.850214,0.22235334,16.598577
1629,2022-06-18,24.15,14.302083,3.4373195,0.21848293,15.820676
1630,2022-06-19,18.2,8.64375,3.4222205,0.22818963,10.97152
1631,2022-06-20,20.3,8.889583,4.584871,0.22691202,11.6053
1632,2022-06-21,22.75,9.25,4.6121182,0.22279124,12.239025
1633,2022-06-22,25.2,10.272916,5.652411,0.21613002,13.463597
1634,2022-06-23,23.45,12.254167,3.8085773,0.21374415,14.409772
1635,2022-06-24,21.75,12.633334,4.064977,0.215325,14.558167
1636,2022-06-25,19.1,9.564584,4.3502636,0.21610373,12.13422
1637,2022-06-26,20.35,8.060416,4.7143536,0.2147346,11.33858
1638,2022-06-27,19.1,8.477082,4.0690923,0.21360661,11.2912035
1639,2022-06-28,20.55,8.90625,4.328865,0.2134021,11.768115
1640,2022-06-29,20.55,10.95,3.0282824,0.21317334,12.9228945
1641,2022-06-30,18.65,10.108334,2.998524,0.21327914,12.025256
1642,2022-07-01,20.2,9.358333,3.9840655,0.21413332,11.760045
1643,2022-07-02,21.1,10.218749,3.852216,0.21226919,12.680728
1644,2022-07-03,21.25,9.987501,3.7503247,0.20960958,12.466132
1645,2022-07-04,21.45,9.233335,4.394897,0.20845586,12.110412
1646,2022-07-05,21.75,9.562501,3.732812,0.20677501,12.336843
1647,2022-07-06,23.9,11.337501,4.040268,0.20502372,14.082656
1648,2022-07-07,24.05,11.358334,4.582328,0.20462956,14.600587
1649,2022-07-08,26.85,12.406251,5.5252624,0.2029921,15.496009
1650,2022-07-09,25.6,11.4375,5.2454405,0.1997913,14.919461
1651,2022-07-10,27.4,11.6125,5.6137867,0.19607621,15.317086
1652,2022-07-11,29.7,11.150001,5.8510194,0.19179,15.924842
1653,2022-07-12,30.15,13.493749,5.050236,0.19228919,17.47811
1654,2022-07-13,27.0,13.152083,4.8188224,0.1921371,16.850023
1655,2022-07-14,24.3,9.2125,5.2787395,0.19114794,13.601436
1656,2022-07-15,24.9,8.73125,5.1863775,0.19112627,13.14413
1657,2022-07-16,27.05,10.560416,5.3355846,0.19068252,14.552972
1658,2022-07-17,29.4,10.416666,5.885605,0.19051792,15.384938
1659,2022-07-18,35.0,10.222918,7.277912,0.19060712,17.087683
1660,2022-07-19,37.9,12.966664,8.52881,0.18903834,19.063799
1661,2022-07-20,25.6,15.893752,4.0655537,0.18840416,17.68795
1662,2022-07-21,24.05,13.85625,3.3841596,0.19225584,16.179342
1663,2022-07-22,21.8,12.620834,3.679308,0.1938975,14.854458
1664,2022-07-23,26.1,13.068751,4.6633763,0.19504125,15.459708
1665,2022-07-24,26.65,14.079166,5.3868923,0.193285,16.48342
1666,2022-07-25,24.0,12.658336,4.251211,0.1948946,15.390698
1667,2022-07-26,20.85,10.73125,2.7987566,0.19531412,13.365121
1668,2022-07-27,21.05,10.239583,3.5671675,0.19369833,13.148423
1669,2022-07-28,21.4,10.027083,3.9071484,0.19325043,13.25369
1670,2022-07-29,25.75,10.433333,4.712217,0.19123167,14.267844
1671,2022-07-30,25.6,13.385417,3.9032533,0.18973668,16.09379
1672,2022-07-31,25.55,16.035416,3.2826416,0.19445877,17.757029
1673,2022-08-01,25.3,13.883332,3.4079666,0.19686626,16.349585
1674,2022-08-02,25.35,16.581247,3.3359215,0.1960767,17.983158
1675,2022-08-03,27.0,16.795835,3.9117217,0.19577794,18.47072
1676,2022-08-04,24.25,10.497916,4.5244794,0.19371916,14.332171
1677,2022-08-05,21.75,5.6625,4.910623,0.19239168,11.170255
1678,2022-08-06,23.1,6.993751,4.751015,0.19003457,11.58084
1679,2022-08-07,26.1,9.731252,4.9247603,0.187705,13.863305
1680,2022-08-08,27.9,12.233334,4.5019145,0.18592127,15.46873
1681,2022-08-09,27.4,12.566667,5.260777,0.18450254,15.699223
1682,2022-08-10,28.65,12.747917,5.390425,0.1834125,16.090437
1683,2022-08-11,31.35,12.120831,5.9385858,0.18196166,16.464087
1684,2022-08-12,31.75,11.625,6.4396605,0.17951292,16.608896
1685,2022-08-13,32.85,11.308333,6.3212724,0.1788271,16.83636
1686,2022-08-14,31.95,11.366665,5.563235,0.17803918,16.90476
1687,2022-08-15,28.6,13.010415,4.4571147,0.17756003,16.797531
1688,2022-08-16,22.65,16.002085,2.1947346,0.18138623,17.18029
1689,2022-08-17,23.9,15.406251,3.2479885,0.19022292,16.918196
1690,2022-08-18,25.15,14.766667,3.4637141,0.19892208,16.558105
1691,2022-08-19,23.25,12.831249,4.1877027,0.19788086,15.629956
1692,2022-08-20,23.35,11.785417,3.6150866,0.19566588,14.232826
1693,2022-08-21,23.6,12.035416,3.284439,0.19499333,14.485747
1694,2022-08-22,22.0,14.233335,2.4306824,0.19388415,15.550256
1695,2022-08-23,25.35,17.362497,2.6199737,0.19320339,18.535515
1696,2022-08-24,27.15,16.875,3.3636827,0.19329499,18.661016
1697,2022-08-25,20.8,16.020832,1.5529923,0.20116001,16.646872
1698,2022-08-26,22.8,12.583333,2.9701607,0.20449877,14.662915
1699,2022-08-27,23.2,12.7229185,3.4021978,0.20166127,14.651211
1700,2022-08-28,22.3,12.033334,3.1523228,0.19851126,14.060513
1701,2022-08-29,21.35,11.270835,2.9600058,0.19727083,13.539504
1702,2022-08-30,23.1,11.900001,3.027814,0.19558501,14.279846
1703,2022-08-31,23.25,10.389584,3.8627424,0.19466667,13.358345
1704,2022-09-01,23.85,12.8125,3.1811278,0.19484125,15.053352
1705,2022-09-02,24.2,14.227084,2.4366362,0.19589625,15.835168
1706,2022-09-03,24.1,14.360416,2.9759688,0.19661833,15.90939
1707,2022-09-04,23.55,14.25,2.9493313,0.19611542,16.13149
1708,2022-09-05,23.65,15.143752,2.8517516,0.19924001,16.635115
1709,2022-09-06,23.05,14.981248,2.2179189,0.2034034,15.954006
1710,2022-09-07,21.0,13.775001,2.496181,0.21038501,14.930744
1711,2022-09-08,19.4,13.208332,1.8612705,0.21537416,13.992229
1712,2022-09-09,19.95,12.897918,2.174942,0.21947503,14.007385
1713,2022-09-10,20.9,13.322915,2.166173,0.2226821,14.380305
1714,2022-09-11,22.55,13.637501,2.5726762,0.22109707,14.872659
1715,2022-09-12,24.7,15.047916,2.7227397,0.21786873,16.596794
1716,2022-09-13,20.2,15.010418,1.3284866,0.2183779,15.702816
1717,2022-09-14,20.75,13.091666,2.4925606,0.2292675,14.447637
1718,2022-09-15,18.5,9.522918,2.1735299,0.22870417,11.688336
1719,2022-09-16,16.15,5.2208333,2.8569098,0.2269225,8.34237
1720,2022-09-17,16.3,3.6104171,2.9693515,0.22412288,7.140369
1721,2022-09-18,17.95,7.1125007,2.4141116,0.22238171,9.329498
1722,2022-09-19,16.85,8.325,1.5232041,0.22055624,10.326777
1723,2022-09-20,19.05,8.685416,2.1499045,0.21833123,10.956893
1724,2022-09-21,19.1,9.775001,1.9817392,0.21693128,11.781306
1725,2022-09-22,19.9,10.210418,2.397894,0.2136392,11.963937
1726,2022-09-23,18.2,11.983331,1.5327914,0.21550667,13.035912
1727,2022-09-24,17.45,8.3125,2.1622386,0.21700794,10.261945
1728,2022-09-25,15.8,6.3229175,2.1931674,0.21790712,8.905631
1729,2022-09-26,15.45,7.660417,1.9339299,0.21974416,9.581722
1730,2022-09-27,14.15,6.035417,1.7382499,0.22285251,8.004218
1731,2022-09-28,14.65,5.3999996,1.8113695,0.2253933,7.3217297
1732,2022-09-29,15.7,6.247917,1.7638859,0.22484209,7.9064293
1733,2022-09-30,16.45,9.277082,1.4819838,0.2262475,10.134819
1734,2022-10-01,18.55,9.995833,2.4899094,0.23182875,11.870087
1735,2022-10-02,17.95,9.78125,1.7649833,0.23202623,11.324807
1736,2022-10-03,18.15,9.404167,1.3860015,0.23002875,10.469816
1737,2022-10-04,18.15,12.564583,1.4933437,0.22954877,13.546651
1738,2022-10-05,18.65,11.427082,1.880141,0.22905295,12.897606
1739,2022-10-06,18.0,8.054167,2.1662183,0.22775376,9.936302
1740,2022-10-07,18.2,10.595832,2.027693,0.22684254,11.952454
1741,2022-10-08,16.05,6.608334,1.8355232,0.22627215,8.379933
1742,2022-10-09,17.45,6.945833,2.0235896,0.22493084,8.777203
1743,2022-10-10,16.15,7.4979157,1.6695487,0.22644168,9.260304
1744,2022-10-11,14.65,5.21875,1.5614597,0.22745372,6.926089
1745,2022-10-12,17.15,8.672916,1.55016,0.22557749,9.83249
1746,2022-10-13,16.35,11.120833,1.2351501,0.23387082,11.831372
1747,2022-10-14,15.1,10.604166,0.5534651,0.23577206,10.987624
1748,2022-10-15,16.6,9.095834,1.7539982,0.23575877,10.321168
1749,2022-10-16,16.5,9.237499,1.7885084,0.23727126,11.03178
1750,2022-10-17,18.1,11.735417,1.4595528,0.23884247,12.874484
1751,2022-10-18,17.4,8.929166,1.4992123,0.22982128,9.819182
1752,2022-10-19,16.15,11.4729185,1.4070174,0.22117002,12.329139
1753,2022-10-20,16.6,12.539584,0.7405453,0.22990419,12.868386
1754,2022-10-21,17.6,12.256249,1.391402,0.23409255,13.101449
1755,2022-10-22,17.45,11.9958315,1.2830313,0.23470294,12.89074
1756,2022-10-23,18.4,13.014584,1.0774409,0.24828583,13.7593355
1757,2022-10-24,17.35,10.766665,1.3442514,0.2645333,11.693189
1758,2022-10-25,16.85,11.05,1.2396008,0.2650825,11.940979
1759,2022-10-26,18.7,12.702083,1.4896603,0.26525542,13.696069
1760,2022-10-27,20.15,14.25,1.1146522,0.26559332,14.910145
1761,2022-10-28,18.4,12.65625,1.2939429,0.26545373,13.493983
1762,2022-10-29,21.3,14.002083,1.1573411,0.26884505,14.765568
1763,2022-10-30,15.65,11.8,0.7744064,0.27214622,12.558628
1764,2022-10-31,17.0,11.722917,1.1523734,0.27427503,12.519287
1765,2022-11-01,14.6,8.889583,1.5605971,0.27950004,10.171413
1766,2022-11-02,15.2,7.508333,1.788318,0.28203627,9.31488
1767,2022-11-03,13.25,8.620833,0.46278632,0.30068377,9.122573
1768,2022-11-04,12.3,6.152084,0.8967412,0.3085896,6.9766088
1769,2022-11-05,13.9,8.354166,0.46239248,0.30860084,8.856784
1770,2022-11-06,14.1,10.797916,0.58183837,0.32280043,11.373925
1771,2022-11-07,14.55,10.291667,0.99259615,0.32854664,11.198125
1772,2022-11-08,15.2,9.587501,1.4122863,0.33097962,10.751075
1773,2022-11-09,14.0,7.9770827,1.1733638,0.33124295,9.177596
1774,2022-11-10,15.35,10.085416,1.1584702,0.33115083,11.092743
1775,2022-11-11,15.75,11.34375,0.927272,0.3311084,11.996049
1776,2022-11-12,16.3,10.545835,0.7661436,0.3312575,10.881129
1777,2022-11-13,15.35,9.904166,0.631464,0.33105,10.077736
1778,2022-11-14,15.1,9.937501,0.46242708,0.33088878,10.220312
1779,2022-11-15,13.9,8.652083,0.64385456,0.33610418,9.463479
1780,2022-11-16,12.1,7.3687496,0.80408233,0.343055,8.221372
1781,2022-11-17,11.3,7.012501,0.8148478,0.34675917,7.881378
1782,2022-11-18,11.35,5.191666,0.9006493,0.34729958,6.370376
1783,2022-11-19,10.5,4.91875,0.48696816,0.34706917,5.486542
1784,2022-11-20,10.55,4.9875,0.64902806,0.3492225,5.7877727
1785,2022-11-21,9.15,4.0500007,0.51679444,0.35105458,4.706764
1786,2022-11-22,9.8,3.8583329,0.5566011,0.35492504,4.4741488
1787,2022-11-23,11.45,5.5479164,0.91652024,0.35650918,6.640075
1788,2022-11-24,12.5,6.216667,0.8105246,0.35806668,7.248781
1789,2022-11-25,11.6,5.6812496,0.7201038,0.35901415,6.6120987
1790,2022-11-26,12.25,8.0,0.62762946,0.35827044,8.605264
1791,2022-11-27,12.75,10.077084,0.32110453,0.3634596,10.399376
1792,2022-11-28,10.45,6.066666,0.3712425,0.36503792,6.4123282
1793,2022-11-29,7.25,5.8875003,0.23571457,0.36508417,6.11087
1794,2022-11-30,8.75,5.5479164,0.2906561,0.36375257,5.7922664
1795,2022-12-01,6.95,4.34375,0.2780668,0.36239588,4.43042
1796,2022-12-02,7.6,3.5895834,0.37184492,0.3607963,4.0594745
1797,2022-12-03,7.4,2.545833,0.76649153,0.3595771,3.9359505
1798,2022-12-04,5.95,2.2395833,0.5179379,0.35956836,3.3324187
1799,2022-12-05,8.25,3.83125,0.51557875,0.36077246,4.809572
1800,2022-12-06,6.4,2.6916666,0.3912977,0.35955215,3.3581865
1801,2022-12-07,4.55,-0.48541674,0.32355273,0.3576304,-0.0706109
1802,2022-12-08,2.75,-3.4624999,0.31262615,0.3572688,-2.904598
1803,2022-12-09,2.7,-3.58125,0.27437904,0.35686633,-3.157465
1804,2022-12-10,2.9,-2.9458334,0.28136885,0.35578752,-2.6466782
1805,2022-12-11,-0.8,-2.7916663,0.15680324,0.35549292,-2.7681215
1806,2022-12-12,1.45,-1.379167,0.20909606,0.35521004,-0.9355428
1807,2022-12-13,0.7,-3.0562503,0.23270229,0.35489714,-2.5356483
1808,2022-12-14,0.65,-2.8604164,0.2642585,0.35398832,-2.3192558
1809,2022-12-15,0.7,-5.3916664,0.29937494,0.3537812,-4.239815
1810,2022-12-16,1.6,-4.1479163,0.26036653,0.35353622,-3.7203996
1811,2022-12-17,5.0,-2.5333335,0.32644302,0.35293964,-1.834267
1812,2022-12-18,8.55,0.8625002,0.21471849,0.35588166,1.2446414
1813,2022-12-19,12.8,10.097916,0.6330488,0.3662196,10.629729
1814,2022-12-20,12.6,7.291666,0.5430991,0.37272167,7.858948
1815,2022-12-21,10.6,5.5770836,0.33442324,0.37347332,6.0047317
1816,2022-12-22,11.0,7.5937495,0.2029057,0.37568668,7.742742
1817,2022-12-23,12.7,7.8437495,0.43348214,0.38105044,8.309316
1818,2022-12-24,10.8,7.064583,0.3437405,0.38434795,7.490383
1819,2022-12-25,11.05,8.443749,0.31011817,0.3840046,8.852682
1820,2022-12-26,9.2,3.4000003,0.56066453,0.38477042,4.362353
1821,2022-12-27,9.85,4.327083,0.5095289,0.38411835,4.980372
1822,2022-12-28,11.4,8.735416,0.5647891,0.38507834,9.311881
1823,2022-12-29,9.25,4.1166673,1.0374633,0.38556588,5.5587573
1824,2022-12-30,13.15,7.597917,0.5760189,0.38734338,8.261505
1825,2022-12-31,13.15,10.308334,0.63993394,0.39203915,10.884834
1826,2023-01-01,11.9,7.454167,0.8285162,0.39417458,8.462687
1827,2023-01-02,8.3,4.079167,0.3444736,0.39389542,4.55778
1828,2023-01-03,12.4,6.85,0.45849478,0.3943846,7.299585
1829,2023-01-04,13.05,9.281251,0.9504933,0.3966346,10.14553
1830,2023-01-05,12.9,8.447916,0.5861169,0.3949996,9.1177025
1831,2023-01-06,11.95,7.4791675,0.6572741,0.3935162,8.177273
1832,2023-01-07,11.6,7.5208335,0.8633666,0.39410707,8.430526
1833,2023-01-08,8.9,4.579167,0.7008516,0.39380744,5.5542426
1834,2023-01-09,8.25,2.6000001,0.7177441,0.39265075,3.8576257
1835,2023-01-10,12.5,6.6458325,0.48723012,0.3916205,7.3156486
1836,2023-01-11,10.3,5.668751,0.9513506,0.3932754,6.7908206
1837,2023-01-12,12.1,8.014585,0.8090585,0.39753172,8.835046
1838,2023-01-13,10.2,3.0125,1.2943861,0.39744294,4.86242
1839,2023-01-14,12.1,5.947916,0.83764654,0.40369463,7.109486
1840,2023-01-15,7.65,0.7124999,1.0152445,0.40397337,2.4385965
1841,2023-01-16,5.0,0.3812499,0.38706127,0.40846166,1.0610727
1842,2023-01-17,2.45,-3.9812498,0.34908563,0.40699044,-3.2811337
1843,2023-01-18,4.5,-2.4,0.43537378,0.4041468,-1.5983692
1844,2023-01-19,4.05,-1.8562499,0.38992238,0.40147254,-1.3276983
1845,2023-01-20,5.95,-0.44166672,0.4920703,0.39900455,0.40569887
1846,2023-01-21,5.3,-0.1375,0.45103535,0.39612746,0.28822795
1847,2023-01-22,1.5,-2.814583,0.3247647,0.39477336,-2.5297241
1848,2023-01-23,3.2,-3.08125,0.36097786,0.39300334,-2.1566677
1849,2023-01-24,4.75,0.24999996,0.4436053,0.3917055,0.7373783
1850,2023-01-25,5.7,0.04374993,0.21509583,0.3899975,0.28695175
1851,2023-01-26,7.8,2.9124997,0.4429878,0.39031923,3.4869652
1852,2023-01-27,7.1,1.2416667,0.6057013,0.38998333,2.275339
1853,2023-01-28,6.05,0.39999998,0.48461124,0.38718924,1.1429807
1854,2023-01-29,8.05,3.1312501,0.44179946,0.37768292,3.521968
1855,2023-01-30,8.95,3.0916665,0.8214164,0.3745196,4.2143035
1856,2023-01-31,11.4,3.5062497,0.82589585,0.37374258,4.5793195
1857,2023-02-01,9.8,2.8666668,1.0114036,0.3687609,4.305117
1858,2023-02-02,11.1,5.5791664,0.697436,0.37177125,6.334511
1859,2023-02-03,12.3,7.0229163,0.8490795,0.37094328,7.812361
1860,2023-02-04,9.4,5.31875,0.45697927,0.36958542,6.1282
1861,2023-02-05,8.5,1.6208329,0.8337472,0.36906,2.880532
1862,2023-02-06,8.35,0.4666666,0.71636415,0.36802664,1.1717051
1863,2023-02-07,5.85,0.20833331,0.5529681,0.36615798,0.52747196
1864,2023-02-08,7.2,-1.20625,0.7337607,0.36521876,-0.55282557
1865,2023-02-09,9.25,-0.1854167,0.79321796,0.36436462,0.8542397
1866,2023-02-10,7.85,0.66666675,0.7673261,0.3644421,1.37804
1867,2023-02-11,10.6,5.7604165,0.64200515,0.36283502,6.552549
1868,2023-02-12,9.2,4.4541664,0.6283956,0.36448455,5.5161204
1869,2023-02-13,11.4,3.4812498,0.9729448,0.3638475,4.2570634
1870,2023-02-14,12.8,3.070833,1.0449138,0.36300838,3.8064451
1871,2023-02-15,12.9,3.9520833,1.1180304,0.36100164,4.997806
1872,2023-02-16,12.1,8.2,0.48414752,0.3590559,8.647822
1873,2023-02-17,13.55,9.529167,0.92208177,0.3579025,10.237755
1874,2023-02-18,12.8,8.489584,0.891267,0.3576592,9.312428
1875,2023-02-19,12.15,5.152083,1.2764275,0.3597367,6.5286846
1876,2023-02-20,12.4,6.8437495,0.9484537,0.3565092,7.7043443
1877,2023-02-21,10.85,6.391666,0.67018634,0.35650125,6.9278445
1878,2023-02-22,8.5,4.73125,0.4105572,0.3583825,5.065473
1879,2023-02-23,8.3,3.1312501,0.69483095,0.363235,4.192517
1880,2023-02-24,9.15,1.2583333,0.65066683,0.36416498,2.3414648
1881,2023-02-25,7.3,0.22708333,1.1210938,0.3639854,2.0186787
1882,2023-02-26,7.7,-2.2083333,1.4866979,0.3591746,1.0215958
1883,2023-02-27,7.6,-1.0333334,1.1307789,0.35368788,1.307249
1884,2023-02-28,7.9,1.5458335,0.8905665,0.35146534,2.7720003
1885,2023-03-01,7.2,2.7104168,0.7061705,0.3517342,3.690955
1886,2023-03-02,8.8,0.42291668,1.2919239,0.35059834,2.0073597
1887,2023-03-03,6.35,0.66875005,0.7652705,0.34506795,2.0473466
1888,2023-03-04,6.8,1.0083334,0.8410613,0.347272,2.781431
1889,2023-03-05,4.9,-1.2979168,0.89685524,0.34726623,0.83703095
1890,2023-03-06,8.85,1.8187503,0.80749863,0.3538283,2.5458004
1891,2023-03-07,4.45,0.6625,0.53554654,0.3592629,1.4925016
1892,2023-03-08,2.5,0.7958333,0.23644002,0.36297128,0.92288667
1893,2023-03-09,11.8,5.3125,0.5154605,0.37108418,5.6154943
1894,2023-03-10,8.4,1.4208331,0.77681667,0.38011584,2.4943712
1895,2023-03-11,7.85,-1.3458332,1.2278777,0.3806263,0.589744
1896,2023-03-12,12.9,7.506251,1.2720016,0.37944755,8.448205
1897,2023-03-13,13.9,8.331248,1.7988876,0.37886122,9.534186
1898,2023-03-14,9.75,1.2999998,1.6016808,0.38074377,3.5826843
1899,2023-03-15,8.35,1.9062499,1.1866715,0.37935415,3.019832
1900,2023-03-16,13.95,7.483333,1.3669617,0.38159338,8.580846
1901,2023-03-17,13.6,9.075,0.9068708,0.3816783,9.566287
1902,2023-03-18,13.05,7.7500005,1.0868431,0.38397086,8.553098
1903,2023-03-19,10.55,4.1770835,1.3436401,0.3860942,5.8824368
1904,2023-03-20,12.8,7.6875005,0.90151536,0.3869017,8.407302
1905,2023-03-21,13.95,7.7166667,1.6449798,0.3884971,8.829215
1906,2023-03-22,14.5,8.329167,1.6484293,0.3891183,9.389207
1907,2023-03-23,13.85,7.3354163,1.9218967,0.39063296,8.615035
1908,2023-03-24,12.8,6.1479173,1.9137951,0.3925554,7.513071
1909,2023-03-25,13.5,4.608333,2.5036042,0.39347172,6.9061313
1910,2023-03-26,8.65,4.7145824,0.8482887,0.3986192,5.7153277
1911,2023-03-27,9.6,-0.33333334,1.8122344,0.39857545,2.4735365
1912,2023-03-28,9.15,3.6229165,1.0690869,0.39099047,5.1188216
1913,2023-03-29,14.05,9.724999,1.0594599,0.38963333,10.282605
1914,2023-03-30,15.05,8.654166,1.970677,0.38833046,9.863717
1915,2023-03-31,13.35,8.725,1.0444725,0.39417836,9.414685
1916,2023-04-01,11.55,6.3416657,1.3919168,0.39744088,7.57024
1917,2023-04-02,11.3,2.7375002,1.8868318,0.3959963,4.9357014
1918,2023-04-03,11.0,1.2395834,2.1025531,0.3933326,3.1196554
1919,2023-04-04,12.5,1.21875,2.5183635,0.3915304,3.2419589
